"x1","x2","x3"
1.72695525205334,2.69385597095154,-0.35490163901131
-3.95549771185948,-0.156325384187063,1.31394774238795
-4.26416555880563,0.558103650196858,1.22324768020071
2.7917865742494,-2.77360743121904,0.74022774993256
-2.50858662532989,-1.53476987171218,1.38009887267191
0.273759127062694,-2.49964906345144,-0.775907949852899
-2.31879091652457,1.21671772877495,-0.425480054443619
-2.70168095485923,3.05146175719486,0.628678904793561
2.24983188482033,1.2002199856057,-1.27570577668982
-4.41286047288039,0.0929834763330785,1.008588373413
-2.05076385275064,2.35365669376285,0.99012453976889
-0.0359119423412605,2.40623396123983,0.758608270681522
3.04737151062057,0.730548270785605,-1.38041069517231
-1.26097532764672,2.23217956181191,0.854451108359099
1.56694157486759,-2.4464282331615,-0.926819082551445
-1.55096047788226,3.41389761569132,-0.483469598617097
-4.18966551101663,1.83376257345652,0.991373914333334
0.819992892311545,-2.27832349600208,0.986458526932995
1.25505082443328,-2.38735708040864,1.00224015168521
3.88514588719721,-0.614974380092105,-1.33078477549396
-0.591739088361892,-2.59383904145143,1.24597517581826
-0.595553443116717,2.56723642931878,0.805065274076002
-2.65588227051767,0.489446231599675,-0.483774088194395
-0.135172811783055,-1.70522345470171,0.501595566577685
-4.24207780868941,-0.0667909415169634,0.0248602768801799
-2.42431443915859,-1.82568079539004,-0.319379263586889
4.51539815676566,-0.0854983444199644,-0.620098817977012
-0.0923713377194316,-2.49190621771471,-0.726641507453097
3.24248232043845,-1.6494756568262,-1.19015683398911
-0.0967672187120244,-2.28990563483122,1.13802724199456
3.52183741623879,0.631732008103433,-1.37697616177956
4.16614222935412,-1.76258900022453,-1.0388684522289
4.34636830882354,0.302136470866246,-0.717527016326243
-2.75276327595291,1.02858926643998,-0.607859729451814
0.608969606542899,-2.21054091688147,-0.777699974429451
3.1364341593137,-2.53576602415604,-0.972476087302963
-4.54916383306952,1.30387644770842,0.881665670330325
3.29262492817621,-0.615642962663041,0.646708564601346
3.89981183893225,0.99531453488445,-0.780502087336104
-0.671966513004905,-2.54891228594466,-0.578913861382122
0.392616988037508,-1.91976035649108,0.699298369563304
3.50231827091087,-2.45787347728207,0.548836777230091
-2.72176112526255,2.99351169993862,0.692542395880202
0.0545935735274922,1.72707553401826,0.363372062065364
-1.92635085555386,-0.527658969226965,-0.0142831029704986
0.701932440541894,-2.12609474383748,0.887818431276256
-0.173641802011631,1.79090325700892,-0.532849676603708
-4.00925844725166,1.43045512879891,1.20394074628753
0.424594282485054,-3.25252763511194,0.848845873528506
-1.60081855880171,2.05604831299654,-0.817281640942511
-1.63948862255942,-1.47643002990832,1.15434023087743
-1.96821199277486,1.77705366492367,-0.673676699556178
0.437099310106553,-3.03846122920072,-0.516723844991434
0.114818140764434,2.43838527982037,-1.19212225811253
3.75004672226277,1.15757428346574,-0.863657529928758
3.9978323353758,-2.26631962241704,0.262282518592801
-0.803516099996305,-1.82041380626689,-0.643165732416506
3.97439279422076,-1.36037097401734,0.492363244211362
3.00786132322429,0.791188698950992,0.527628596534029
1.98494174076007,-3.36526960136434,-0.220051898260681
0.977690457902197,-3.44280084251064,0.15062461801307
1.42346762781679,2.72731809303412,-0.0102528373226781
-0.642880009613915,2.11198126551695,0.733880843484272
4.31801651221959,0.282041120658856,-0.896195521091156
